"source_id","title","authority","original_url","final_url","http_status","https","official_domain","redirected","classification","relation_check","reason","last_verified","checked_at","affected_results","affected_count"
"SRC-MOJ-FINANCIAL-ACK-WAIVERS","وزارة العدل – خدمات الإقرارات المالية في ناجز","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_55491383-8acb-4671-90f3-0850fb87b85a.pdf","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_55491383-8acb-4671-90f3-0850fb87b85a.pdf","200","YES","YES","NO","ACTIVE","PDF_LINK_ONLY","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-FIRST-COURTS","محاكم الدرجة الأولى واختصاصاتها","وزارة العدل","https://moj.gov.sa/ar/Ministry/Courts/Pages/FirstCourts.aspx","https://moj.gov.sa/ar/Ministry/Courts/Pages/FirstCourts.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","R-CONTRACTING-CIVIL-COURT | R-SALE-CHECK-CASE-STAGE | R-REAL-STATUS-CHECK","3"
"SRC-MOJ-FIRST-COURTS-REAL","محاكم الدرجة الأولى - اختصاص المحاكم العامة في الدعاوى العقارية","وزارة العدل","https://moj.gov.sa/ar/Ministry/Courts/Pages/FirstCourts.aspx","https://moj.gov.sa/ar/Ministry/Courts/Pages/FirstCourts.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-14","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-FIRST-DEFENSE","طلب مذكرة الدفاع الأولى","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/bcdcda2b-1b77-428b-ae80-0dfc04bf07fa.aspx","https://www.moj.gov.sa/ar/eServices/pages/bcdcda2b-1b77-428b-ae80-0dfc04bf07fa.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-HEARING-CALENDAR","عرض تقويم الجلسات","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/325bf81f-b6a5-4891-92b3-fc25298fb242.aspx","https://www.moj.gov.sa/ar/eServices/Pages/325bf81f-b6a5-4891-92b3-fc25298fb242.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-HEIRS","إصدار حصر الورثة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/17b08d90-809c-45cf-bd41-9eb8d15fabcb.aspx","https://www.moj.gov.sa/ar/eServices/Pages/17b08d90-809c-45cf-bd41-9eb8d15fabcb.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-HEIRS-DIGITIZE","طلب رقمنة وثيقة حصر الورثة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/f8cc5fe9-1957-41e5-a2d9-7ebad1e25ff3.aspx","https://www.moj.gov.sa/ar/eServices/Pages/f8cc5fe9-1957-41e5-a2d9-7ebad1e25ff3.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-INHAAT","إصدار حصر الورثة — وزارة العدل","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/17b08d90-809c-45cf-bd41-9eb8d15fabcb.aspx","https://www.moj.gov.sa/ar/eServices/Pages/17b08d90-809c-45cf-bd41-9eb8d15fabcb.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-20","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-INHERITANCE-CALC","حساب المواريث","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/7f678c3b-6251-439e-ab04-64638df6635f.aspx","https://www.moj.gov.sa/ar/eServices/Pages/7f678c3b-6251-439e-ab04-64638df6635f.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-INHERITANCE-PLATFORM","منصة التركات — حصر الورثة وحصر التركة وقسمة التركة","وزارة العدل","https://merath.moj.gov.sa/","https://merath.moj.gov.sa/","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-INHERITANCE-RENUNCIATION","الإقرار بالتنازل عن حصة إرثية","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/f67eca8c-bdfc-419e-8815-8b28a1c1d464.aspx","https://www.moj.gov.sa/ar/eServices/Pages/f67eca8c-bdfc-419e-8815-8b28a1c1d464.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-INTERVENTION","طلب التدخل","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/f0778b45-0b49-4612-aef8-42e432d3b773.aspx","https://www.moj.gov.sa/ar/eServices/Pages/f0778b45-0b49-4612-aef8-42e432d3b773.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-JOIN","طلب الإدخال","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/6d7b2dff-62e9-4d1e-b125-d6cc7d1cc1eb.aspx","https://www.moj.gov.sa/ar/eServices/pages/6d7b2dff-62e9-4d1e-b125-d6cc7d1cc1eb.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-JUDGMENT-CORRECT-INTERPRET","طلب تصحيح الحكم أو تفسيره","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/3f275eb8-cf00-4a70-9e1d-e7aa2256bd75.aspx","https://www.moj.gov.sa/ar/eservices/pages/3f275eb8-cf00-4a70-9e1d-e7aa2256bd75.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-JUDGMENT-OBJECT","الاعتراض على الحكم","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/cba332a0-28b8-4ce0-ab00-ef4ddeb9ab64.aspx","https://www.moj.gov.sa/ar/eServices/Pages/cba332a0-28b8-4ce0-ab00-ef4ddeb9ab64.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-15","2026-09-23T15:19:33.595Z","R-LAWYER-JUDGMENT-STRATEGY","1"
"SRC-MOJ-JUDICIAL-COSTS","التكاليف القضائية","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/143507f9-e5db-4423-a0c1-9f489c6c3893.aspx","https://www.moj.gov.sa/ar/eservices/pages/143507f9-e5db-4423-a0c1-9f489c6c3893.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-19","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-JUDICIAL-REQUESTS-SLA","اتفاقية مستوى الخدمة — خدمات القضاء في ناجز","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-21","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-KHULA-DOC","توثيق خلع — وزارة العدل","وزارة العدل","https://www.moj.gov.sa/Documents/Sharing/ElectronicJudicialServices2.pdf","https://www.moj.gov.sa/Documents/Sharing/ElectronicJudicialServices2.pdf","200","YES","YES","NO","ACTIVE","PDF_LINK_ONLY","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-20","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-MAINT-DEDUCT","تنفيذ الاستقطاع","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/0756dde6-14de-481a-a6e6-ec9bd642b284.aspx","https://www.moj.gov.sa/ar/eServices/pages/0756dde6-14de-481a-a6e6-ec9bd642b284.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-14","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-MARRIAGE-NEW","وزارة العدل — إنشاء عقد زواج","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/3e5e8e63-9a67-4ada-bafb-b16bb6b9f3fd.aspx","https://www.moj.gov.sa/ar/eServices/Pages/3e5e8e63-9a67-4ada-bafb-b16bb6b9f3fd.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-MARRIAGE-NONSAUDI","وزارة العدل — توثيق زواج أحد الزوجين غير سعودي","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/c5586468-24ca-47e2-81b6-625813dcfba2.aspx","https://www.moj.gov.sa/ar/eServices/pages/c5586468-24ca-47e2-81b6-625813dcfba2.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-MARRIAGE-PAPER-ATTEST","وزارة العدل — تصديق عقد زواج","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/6f961e87-0b95-484a-9af7-055aeaf121c0.aspx","https://www.moj.gov.sa/ar/eServices/pages/6f961e87-0b95-484a-9af7-055aeaf121c0.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-MARRIAGE-PREVIOUS","وزارة العدل — توثيق زواج سابق","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_6815673a-0b49-484b-b9b5-069b557d9827.pdf","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_6815673a-0b49-484b-b9b5-069b557d9827.pdf","200","YES","YES","NO","ACTIVE","PDF_LINK_ONLY","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-MARRIAGE-VERIFY","وزارة العدل — التحقق من عقد زواج","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/ab23882a-91f5-468a-aa9f-240c8cdc04b4.aspx","https://www.moj.gov.sa/ar/eServices/pages/ab23882a-91f5-468a-aa9f-240c8cdc04b4.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-MONEY-RECEIPT-ACK","وزارة العدل – الإقرار باستلام مبلغ مالي","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/1d20b5c0-3f84-4374-92d1-0976a99322d5.aspx","https://www.moj.gov.sa/ar/eservices/pages/1d20b5c0-3f84-4374-92d1-0976a99322d5.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-MORTGAGE-RELEASE","إنشاء طلب فك رهن عقاري","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/fb45c8c7-da49-4d25-b0ff-ad270dcad1a7.aspx","https://www.moj.gov.sa/ar/eServices/Pages/fb45c8c7-da49-4d25-b0ff-ad270dcad1a7.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-14","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-MOVABLE-ACKS","الإقرار باستلام منقول / الإقرار بالتنازل عن منقول","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/4a40a308-f23d-42a7-ac33-cac0debbd13f.aspx","https://www.moj.gov.sa/ar/eservices/pages/4a40a308-f23d-42a7-ac33-cac0debbd13f.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-POA-ISSUE","إصدار وكالة فردية","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/3472d517-7cb4-4cd5-a6bc-2abc9751eea3.aspx","https://www.moj.gov.sa/ar/eServices/Pages/3472d517-7cb4-4cd5-a6bc-2abc9751eea3.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-POA-REGISTER","طلب تسجيل وكالة","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/40e619cb-a221-44c2-ba99-af7b70c37bd8.aspx","https://www.moj.gov.sa/ar/eservices/pages/40e619cb-a221-44c2-ba99-af7b70c37bd8.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-POA-REVOKE","فسخ وكالة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/98936b42-6b58-47e4-932c-c98840010095.aspx","https://www.moj.gov.sa/ar/eServices/Pages/98936b42-6b58-47e4-932c-c98840010095.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-14","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-POA-VERIFY","التحقق من وكالة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/Verify-power-of-attorney.aspx","https://www.moj.gov.sa/ar/eServices/Pages/Verify-power-of-attorney.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-RECONSIDERATION","التماس إعادة النظر","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/34a53f98-57e0-4f8b-9bad-78a095ebae4b.aspx","https://www.moj.gov.sa/ar/eServices/pages/34a53f98-57e0-4f8b-9bad-78a095ebae4b.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","R-JUDGMENT-RECONSIDERATION-REVIEW","1"
"SRC-MOJ-RESUME","طلب استمرار السير في الدعوى","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/7f9f1f8e-a582-4268-8c55-af8a9d9761ee.aspx","https://www.moj.gov.sa/ar/eServices/pages/7f9f1f8e-a582-4268-8c55-af8a9d9761ee.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-RETURN-DOC","توثيق رجعة","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/8f097103-691f-438f-9a20-d492b564965e.aspx","https://www.moj.gov.sa/ar/eservices/pages/8f097103-691f-438f-9a20-d492b564965e.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-SLA-CURRENT","اتفاقية مستوى الخدمة","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-STATEMENT-OF-CLAIM","صحيفة دعوى","وزارة العدل","https://moj.gov.sa/ar/eServices/Pages/928b8f02-19a7-482b-ba0e-29a151d9a900.aspx","https://moj.gov.sa/ar/eServices/Pages/928b8f02-19a7-482b-ba0e-29a151d9a900.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-STAY","طلب وقف السير في الدعوى","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/d1ef87c9-918d-4106-81a3-1b937f114c27.aspx","https://www.moj.gov.sa/ar/eservices/pages/d1ef87c9-918d-4106-81a3-1b937f114c27.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-STRUCK","طلب إعادة النظر في قضية مشطوبة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/ff1f9ae8-29dd-4fb9-bd91-04561c321fee.aspx","https://www.moj.gov.sa/ar/eServices/pages/ff1f9ae8-29dd-4fb9-bd91-04561c321fee.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-URGENT-CLAIMS","الدعاوى المستعجلة","وزارة العدل","https://moj.gov.sa/ar/eservices/pages/d73f20f6-8693-4381-9a5a-1f7120815918.aspx","https://moj.gov.sa/ar/eservices/pages/d73f20f6-8693-4381-9a5a-1f7120815918.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-VISIT-EXEC","طلب خدمة زيارة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/d5e26711-4105-4ad9-8cd8-bc6d66242591.aspx","https://www.moj.gov.sa/ar/eServices/pages/d5e26711-4105-4ad9-8cd8-bc6d66242591.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-14","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-WAQF-DOC","توثيق وقف","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/b65c996a-fe8e-4c0c-a906-986da7b2b183.aspx","https://www.moj.gov.sa/ar/eservices/pages/b65c996a-fe8e-4c0c-a906-986da7b2b183.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-WILL-DOC","توثيق وصية","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/9f1a7d54-2b76-4a92-bd26-85ae39878b5e.aspx","https://www.moj.gov.sa/ar/eServices/Pages/9f1a7d54-2b76-4a92-bd26-85ae39878b5e.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-16","2026-09-23T15:19:33.595Z","","0"
"SRC-MOJ-WITHDRAW","طلب ترك الخصومة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/5ccadb53-2b3c-4f58-b898-5b0d481c903a.aspx","https://www.moj.gov.sa/ar/eServices/Pages/5ccadb53-2b3c-4f58-b898-5b0d481c903a.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-22","2026-09-23T15:19:33.595Z","","0"
"SRC-MUDAD-WPS","برنامج حماية الأجور","وزارة الموارد البشرية والتنمية الاجتماعية","https://www.hrsd.gov.sa/knowledge-centre/articles/64398","https://www.hrsd.gov.sa/knowledge-centre/articles/64398","200","YES","YES","NO","ACTIVE","LIKELY_RELEVANT","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-21","2026-09-23T15:19:33.595Z","R-MUDAD-WPS","1"
"SRC-QIWA-CONTRACT","إدارة وتوثيق العقود عبر قوى","وزارة الموارد البشرية والتنمية الاجتماعية","https://www.hrsd.gov.sa/ministry-services/services/%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B9%D9%82%D9%88%D8%AF","https://www.hrsd.gov.sa/ministry-services/services/%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B9%D9%82%D9%88%D8%AF","200","YES","YES","NO","ACTIVE","LIKELY_RELEVANT","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","R-QIWA-CONTRACT","1"
"SRC-QIWA-TRANSFER","طلب نقل العمالة الوافدة عبر قوى","وزارة الموارد البشرية والتنمية الاجتماعية","https://www.hrsd.gov.sa/ministry-services/services/%D8%B7%D9%84%D8%A8-%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%88%D8%A7%D9%81%D8%AF%D8%A9","https://www.hrsd.gov.sa/ministry-services/services/%D8%B7%D9%84%D8%A8-%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%88%D8%A7%D9%81%D8%AF%D8%A9","200","YES","YES","NO","ACTIVE","LIKELY_RELEVANT","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","R-QIWA-TRANSFER","1"
"SRC-QIWA-WORK-PERMIT","إصدار وتجديد رخص العمل","وزارة الموارد البشرية والتنمية الاجتماعية","https://www.hrsd.gov.sa/ministry-services/services/%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88-%D8%AA%D8%AC%D8%AF%D9%8A%D8%AF-%D8%B1%D8%AE%D8%B5-%D8%A7%D9%84%D8%B9%D9%85%D9%84","https://www.hrsd.gov.sa/ministry-services/services/%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88-%D8%AA%D8%AC%D8%AF%D9%8A%D8%AF-%D8%B1%D8%AE%D8%B5-%D8%A7%D9%84%D8%B9%D9%85%D9%84","200","YES","YES","NO","ACTIVE","LIKELY_RELEVANT","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","R-QIWA-WORK-PERMIT","1"
"SRC-RBR-34","الدليل الإرشادي لطلب إصدار قرار 34","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_4fa4ff3f-8f52-43c9-b80c-d214d8b5f79d.pdf","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_4fa4ff3f-8f52-43c9-b80c-d214d8b5f79d.pdf","200","YES","YES","NO","ACTIVE","PDF_LINK_ONLY","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","R-EXEC-ARTICLE34","1"
"SRC-RBR-46","الدليل الإرشادي لطلب إصدار قرار 46","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_1d8a2b5c-38fc-43fa-ad27-0c4a8aac7e07.pdf","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_1d8a2b5c-38fc-43fa-ad27-0c4a8aac7e07.pdf","200","YES","YES","NO","ACTIVE","PDF_LINK_ONLY","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","R-EXEC-ISSUE46","1"
"SRC-RBR-AD","طلب إصدار فاتورة إعلان","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/f05580e3-fadc-4227-bb2c-8500fabcf73f.aspx","https://www.moj.gov.sa/ar/eServices/Pages/f05580e3-fadc-4227-bb2c-8500fabcf73f.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","R-EXEC-AD-INVOICE-CURRENT","1"
"SRC-RBR-AMOUNT","تعديل مبلغ المطالبة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/7b84d5eb-82aa-4b63-b06e-be92c72158ef.aspx","https://www.moj.gov.sa/ar/eServices/Pages/7b84d5eb-82aa-4b63-b06e-be92c72158ef.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","R-EXEC-AMOUNT-CHANGE","1"
"SRC-RBR-CUSTODY","طلب خدمة حضانة","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/739b4d6e-c736-4d27-ba3e-a6d17dd561aa.aspx","https://www.moj.gov.sa/ar/eservices/pages/739b4d6e-c736-4d27-ba3e-a6d17dd561aa.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
"SRC-RBR-CUSTODY-LETTER","طلب إصدار خطاب حضانة","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_2c37a563-df95-416b-b229-e2d037a3e575.pdf","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_2c37a563-df95-416b-b229-e2d037a3e575.pdf","200","YES","YES","NO","ACTIVE","PDF_LINK_ONLY","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
"SRC-RBR-CUSTODY65","طلب خدمة حضانة","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/739b4d6e-c736-4d27-ba3e-a6d17dd561aa.aspx","https://www.moj.gov.sa/ar/eservices/pages/739b4d6e-c736-4d27-ba3e-a6d17dd561aa.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","R-FAM-CUSTODY-DOC","1"
"SRC-RBR-CUSTODYDOC65","توثيق حضانة","وزارة العدل","https://moj.gov.sa/ar/eservices/pages/e2560f40-ddf8-4e37-b212-394787344aef.aspx","https://moj.gov.sa/ar/eservices/pages/e2560f40-ddf8-4e37-b212-394787344aef.aspx","200","YES","YES","NO","ACTIVE","REQUIRES HUMAN CHECK","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T15:19:33.595Z","","0"
